salary,commission,age,gender,marital,elevel,car,zipcode,creditscore,hvalue,hyears,loan,group
144912,0,51,m,s,1,13,4,731,311480,23,476003,0
82784,0,35,m,d,3,10,3,849,260659,9,293672,1
135498,0,77,m,d,4,20,8,473,838245,28,295215,0
73608,34141,52,m,d,2,12,0,409,0,13,50880,1
99045,0,66,m,s,3,8,?,488,0,17,43856,1
129619,0,36,m,d,4,8,5,389,525496,1,352491,0
20239,18348,44,f,d,2,18,4,850,226844,9,51248,0
23145,?,21,f,m,4,4,5,704,590616,10,142005,1
73246,66406,57,m,k,0,5,9,777,524053,29,120387,1
59972,22915,78,m,k,3,8,3,476,425923,28,333236,1
121250,0,32,f,d,3,14,3,551,368376,30,192908,1
27471,11142,58,?,d,1,6,0,437,0,6,275141,0
61680,55818,32,m,k,3,9,0,313,0,15,399877,0
39216,58340,72,m,s,1,1,7,447,842953,10,419761,1
96580,0,22,f,s,3,11,1,824,125541,5,392728,0
131666,0,56,m,d,3,12,4,667,572676,19,432010,0
76358,0,38,f,d,1,10,9,555,511573,20,484909,0
81596,0,57,m,s,1,8,2,710,143565,3,76774,0
96836,0,59,?,k,3,11,6,429,309411,3,198316,1
73472,17806,31,m,d,2,12,9,613,693127,23,399080,1
77541,0,56,m,k,2,11,7,319,741525,1,190772,1
106980,0,23,m,m,0,16,4,549,254690,12,397541,0
143346,0,63,m,d,4,18,1,762,65581,19,440517,0
45262,53196,72,f,m,0,?,8,513,794800,29,325669,0
145111,0,41,m,s,4,1,0,773,0,22,308956,0
113853,0,56,f,k,4,11,4,?,377411,27,?,1
137907,0,43,f,k,2,15,6,541,852494,28,170720,1
135206,0,32,f,d,3,13,9,321,607009,13,282409,1
77443,0,57,m,s,1,7,1,619,119478,1,286740,0
66262,65427,50,m,s,2,13,8,516,934779,3,199739,0
26397,23934,55,f,m,4,20,2,617,198726,17,53965,0
51934,20603,56,f,d,?,8,5,615,497165,4,259302,0
29658,65101,35,m,s,4,2,0,536,0,26,192608,1
87330,0,67,m,s,2,18,7,444,749573,13,203639,1
55241,22406,47,f,d,4,17,2,603,266516,19,213795,0
112773,0,66,f,d,4,14,3,586,437362,24,384187,1
131965,0,45,m,d,3,13,1,819,99179,14,366158,0
138189,0,64,f,d,0,16,0,535,0,18,386994,1
116720,0,49,f,k,3,13,0,353,0,2,430571,0
118292,0,46,f,d,1,20,6,380,412449,?,84622,1
90204,0,59,m,s,2,2,9,437,497147,10,82306,0
143179,0,74,m,m,4,5,9,730,542638,4,88247,0
107450,0,75,m,k,0,5,6,517,784441,5,481644,0
95104,0,66,m,m,3,9,8,538,609000,14,22454,0
113488,0,35,f,m,0,7,7,458,1033937,20,227175,0
120816,0,23,m,d,4,7,2,599,159836,7,177354,0
112622,0,55,m,k,3,20,7,787,723181,2,488536,1
149661,0,78,f,s,1,4,6,454,837582,?,331584,0
102535,0,54,m,k,1,4,5,724,658874,13,157209,1
100293,0,41,m,k,0,17,4,719,580716,23,362704,0
97374,0,33,m,m,?,12,0,827,0,12,414206,1
115312,0,72,m,k,0,2,2,?,101410,4,362894,0
35772,72821,53,f,m,1,7,8,?,453680,28,466804,1
?,0,25,f,d,0,3,9,843,1301704,19,421172,1
149259,0,61,f,d,3,9,8,536,819538,20,187370,1
123875,0,47,f,s,2,18,6,845,683766,19,283866,1
88289,0,71,m,d,3,17,7,495,882240,12,107044,1
23053,68253,76,f,s,2,1,0,350,0,7,205274,1
119905,0,65,f,m,3,2,2,368,177768,11,249793,0
117562,0,20,f,d,1,20,2,776,257750,27,433269,0
141614,0,38,f,k,2,4,9,848,486563,30,13165,0
68794,39449,70,f,d,3,3,0,594,0,29,1274,1
65060,36771,79,f,k,2,3,6,659,793240,19,97185,1
72955,64826,37,f,d,4,1,2,333,233966,1,263452,0
76928,0,48,f,m,1,18,7,674,728985,17,?,1
26399,67541,22,m,m,2,20,0,359,0,15,297371,0
70001,36470,30,f,k,2,5,?,600,187559,8,356408,0
33726,45924,25,f,d,0,9,5,757,342095,10,247197,0
111842,0,26,f,m,2,18,0,749,0,16,114409,0
98880,0,20,m,m,0,7,0,827,0,4,482206,1
44790,17085,29,m,m,1,12,5,733,410347,?,10343,0
140087,0,39,m,d,3,14,?,395,745275,27,305294,0
22162,25784,48,f,m,3,2,7,444,778009,20,382813,0
38436,23919,53,f,d,3,7,4,751,543770,10,490774,0
76446,0,63,m,k,1,3,0,509,0,6,483261,0
42369,18194,53,f,d,2,10,3,618,221069,28,374712,0
123736,0,21,m,k,4,9,8,752,882949,3,482434,0
?,51395,22,m,m,4,12,4,419,411255,6,6511,0
116955,0,78,m,k,4,12,8,320,779373,24,206714,1
24215,57126,22,m,m,2,20,9,714,1210036,26,265781,0
39697,28265,35,m,m,4,10,4,583,239827,1,201875,0
132578,0,73,m,?,0,19,0,401,0,30,69925,1
103969,0,24,f,d,4,16,6,378,564833,3,426695,0
25817,39949,52,m,s,1,13,6,746,504800,15,420809,0
137077,0,26,m,k,2,11,8,322,1124567,19,310584,0
59144,70273,49,m,d,2,1,7,394,910032,13,355676,1
29706,14638,44,m,s,1,18,5,511,674096,16,264400,0
86407,0,51,m,s,3,17,8,757,?,28,276822,0
29438,38705,45,m,s,0,3,6,439,523215,3,132963,0
116325,0,75,f,k,4,11,8,728,634913,22,46072,1
64710,11342,74,m,d,3,3,2,849,126404,30,279,1
75252,0,76,f,s,2,7,0,394,0,19,348024,0
140756,0,68,m,k,4,4,6,383,682218,?,291572,1
99721,0,52,m,k,4,16,7,835,494696,?,177184,0
39885,43829,22,f,d,4,15,2,740,221995,8,363645,0
97490,0,74,m,m,2,15,6,716,388223,?,161917,0
122210,0,74,f,d,0,20,4,491,218980,15,154188,1
31614,42616,62,m,s,0,17,0,723,0,8,460587,1
73427,70621,27,f,m,3,10,5,345,468621,21,406702,0
40577,18379,35,m,s,0,17,4,704,493819,2,86113,1
102615,0,53,m,m,4,8,6,824,626402,1,137513,1
137277,0,65,m,s,0,5,2,652,245548,5,248191,1
138760,0,?,m,d,1,18,6,498,530654,?,227967,0
32110,68361,56,m,k,1,3,5,607,280255,7,357078,1
25965,44434,73,m,k,4,9,5,495,621426,4,295608,1
57594,49046,35,f,m,4,5,7,439,943429,1,408182,0
144179,0,73,f,d,2,8,8,788,814675,2,316208,1
83533,0,38,?,m,3,13,0,337,0,3,459112,1
49256,42866,45,m,k,2,7,7,691,506890,11,473503,1
33564,27937,59,m,m,0,8,0,457,0,10,221645,0
148560,0,72,f,k,1,8,5,628,484576,22,393557,1
78303,0,58,m,d,3,3,4,402,474648,5,82810,1
64049,25450,65,m,m,4,13,9,359,1097373,9,16496,0
49499,51949,25,f,m,4,16,4,651,532936,15,410213,0
123847,0,60,f,s,1,18,1,339,52367,11,495661,0
116075,0,20,m,d,3,3,1,717,68949,26,91968,0
119484,0,71,m,k,0,10,4,646,298960,13,147155,0
30072,35698,46,m,s,?,7,8,482,684777,14,38437,0
23576,35892,61,m,k,0,10,7,453,771846,4,243074,0
143963,0,74,f,s,0,14,5,627,305781,11,262868,1
123237,0,61,m,m,4,18,2,657,142489,2,234043,0
147405,0,32,m,s,1,11,0,790,0,16,212011,1
78965,0,60,m,k,2,4,5,741,268682,16,113612,1
83777,0,40,f,s,1,17,6,?,387856,12,362082,1
93431,0,30,f,m,3,14,1,792,64831,4,363000,1
40681,53025,79,m,s,0,7,5,718,252728,25,36625,1
74637,25639,68,m,d,3,10,5,356,355103,28,373869,1
49915,67719,22,m,d,1,14,2,622,232338,15,247783,1
105965,0,50,f,d,0,7,6,312,574022,1,462440,0
127934,0,37,f,k,3,2,9,500,748006,19,356949,0
109555,0,24,f,d,3,17,2,497,125588,28,413161,0
63781,73156,68,f,d,?,13,1,389,51520,28,464441,0
96580,0,39,f,d,?,3,4,749,302693,9,290174,0
71294,27390,73,m,s,0,10,2,498,275151,10,40832,1
105230,0,50,m,k,2,5,2,720,144052,7,212663,1
?,0,79,?,m,2,3,4,719,382316,29,304104,0
129950,0,53,m,s,1,8,2,388,229165,1,207153,1
119820,0,59,m,m,1,17,9,371,960515,24,494686,1
51622,74707,39,f,m,1,8,1,635,116828,27,?,0
115103,?,64,f,m,3,4,7,628,806327,6,373129,0
147149,0,52,f,k,2,9,7,665,1045313,5,24372,1
143645,0,78,f,m,2,9,9,326,560846,1,8392,0
112627,0,52,m,m,0,2,0,656,0,30,448902,1
21971,16311,49,f,d,3,8,4,715,560295,24,415698,0
54211,33124,40,m,m,0,20,8,687,521767,9,350224,0
105584,0,68,m,d,3,6,1,840,51712,22,451165,0
35326,13539,70,f,s,4,3,7,568,822624,28,266558,0
104841,0,73,f,m,1,11,7,305,677008,24,306339,0
53696,36616,28,f,s,3,10,1,306,116067,29,101693,0
128124,0,40,m,d,4,16,5,479,362731,6,485783,0
23507,56953,54,f,m,3,2,1,768,102830,27,264990,1
135586,0,68,f,s,3,9,7,553,697678,28,337554,1
125229,0,33,m,d,1,13,0,673,0,25,288537,0
95359,0,34,f,m,3,12,9,842,?,3,66104,0
88902,0,43,f,m,1,4,2,434,115797,17,113405,1
120036,0,44,f,s,4,18,2,396,146133,20,259261,1
106768,0,76,m,s,1,14,7,815,529428,12,365208,1
145109,0,68,m,k,4,12,2,347,156480,28,437819,1
141071,0,49,f,d,0,7,1,582,105246,3,100090,1
116265,0,50,f,d,2,17,5,668,496750,7,242118,1
25942,70317,47,m,k,4,14,7,330,731035,30,95552,0
101930,0,53,f,s,3,12,3,821,195623,10,263202,1
51517,14269,75,f,d,2,13,9,419,917182,1,24725,1
89116,0,42,m,k,4,2,0,777,0,25,170006,1
114382,0,44,f,m,3,17,9,409,1231557,11,361667,1
63366,14838,32,m,s,2,6,2,474,208016,20,433703,1
37821,19740,77,f,?,2,20,3,419,186273,6,318121,1
90025,0,25,f,k,4,5,7,371,701665,2,28210,1
30760,27198,39,f,?,4,3,4,768,548160,14,382593,1
25836,26214,32,f,m,4,?,5,810,528345,5,75984,1
?,25501,?,f,m,3,11,?,384,1098648,23,344995,1
27533,51303,74,f,m,0,6,0,794,0,20,311622,0
53840,62082,64,f,k,0,15,4,515,238282,3,12459,1
96236,0,80,f,k,3,8,0,343,0,17,361442,0
35590,15173,47,m,k,2,19,8,849,504877,20,202673,1
108442,0,33,m,k,0,2,3,662,260099,16,283210,1
61903,47756,30,f,d,2,10,7,652,935300,22,254728,1
25821,59276,36,m,s,0,6,2,427,250505,8,409020,1
45594,33945,37,m,s,3,13,5,302,342705,9,454695,1
21393,12979,61,m,m,0,9,1,644,79183,3,418240,0
99777,0,76,m,d,4,7,0,420,0,1,446575,1
27396,67175,25,f,s,1,8,0,769,0,8,287610,1
95771,0,74,m,m,4,2,8,461,520940,5,479543,0
135368,0,63,f,s,4,8,1,674,100710,23,430146,0
49318,38394,34,f,m,0,10,4,812,561415,24,20692,1
149137,0,23,f,m,2,18,0,759,0,22,54145,0
43304,49174,77,m,d,2,2,2,548,283780,2,196030,0
115616,0,49,f,s,4,19,0,431,0,29,80901,0
98473,0,22,m,k,1,1,4,421,392630,29,64409,0
87687,0,30,f,s,2,16,7,461,779758,21,284837,1
27946,37034,35,m,m,1,4,7,805,836156,2,377864,0
113497,0,49,f,m,2,13,7,753,997914,7,281980,0
143333,0,67,f,k,1,7,8,769,838782,?,179380,1
140335,0,57,f,m,1,14,2,375,114502,29,325080,0
128080,0,46,f,s,3,7,2,578,252103,29,358672,1
21604,74683,31,f,s,4,11,7,537,715528,22,358296,1
26311,56725,64,m,m,2,12,8,692,513837,15,447697,1
29289,57950,57,f,k,2,3,6,807,696839,6,397221,0
61995,32903,39,f,m,1,17,8,749,823536,2,481378,1
98713,0,64,f,s,3,11,2,347,250783,18,102056,1
48885,43495,67,f,s,3,14,7,358,764737,9,267097,0
50265,40951,52,f,m,1,10,5,752,698643,10,394032,1
105487,0,43,m,k,2,5,9,734,1279389,16,482855,1
90194,0,23,f,k,4,2,5,703,606147,11,454321,0
133551,0,66,m,s,3,11,3,736,249167,9,203965,1
24284,29925,72,m,m,1,3,8,519,656581,20,52307,0
137490,0,50,m,k,0,13,4,707,382925,5,181356,0
120020,0,78,f,s,4,19,4,753,499271,29,222880,1
84831,0,66,m,m,3,3,3,700,445879,17,361110,0
145788,0,37,m,d,0,12,9,457,652278,12,351577,0
141215,0,77,f,k,0,5,3,564,219366,24,491861,0
116339,0,23,m,d,0,13,?,506,388485,26,457649,0
34437,22467,38,f,s,4,18,7,363,881097,18,227507,0
23151,65202,52,m,s,3,1,2,428,166758,13,442640,0
128200,0,56,f,m,0,11,5,679,574997,9,399289,0
26650,16340,27,m,s,2,12,3,799,413605,29,249731,1
104525,0,51,m,m,0,5,0,484,0,17,153620,1
135684,0,71,m,m,2,18,7,493,849904,1,126850,0
121829,0,77,m,m,0,20,3,775,339263,14,336578,0
87221,0,28,m,d,4,15,5,448,524589,16,76289,0
139667,0,22,m,m,3,6,8,849,1106817,13,283877,0
137033,0,61,m,d,1,5,8,524,798626,21,120537,0
136832,0,27,m,d,1,13,2,772,133916,26,116571,0
?,13072,31,f,s,0,15,4,713,462745,16,347536,0
140249,0,43,f,k,2,15,2,418,177837,7,466079,0
127968,0,55,m,d,3,3,2,?,205619,16,114694,0
147471,0,80,f,k,1,8,5,481,301051,26,304989,1
85727,0,32,m,d,1,20,8,525,1003858,30,82590,0
146654,0,66,f,s,4,2,7,653,879393,9,108231,1
95987,0,36,f,m,0,11,8,694,695720,13,375770,1
88082,0,69,f,k,0,8,1,756,142316,19,392207,0
59901,45174,71,m,s,2,3,5,677,?,8,357529,1
117716,0,26,f,m,3,15,3,514,197799,?,19510,0
127460,0,39,m,k,4,2,0,329,0,3,387242,0
119030,0,61,f,s,4,18,4,672,450882,11,417528,0
127289,0,54,f,d,3,17,6,667,858719,?,1138,1
23833,30586,34,m,s,3,18,6,496,354938,30,399933,1
53618,58086,53,f,s,3,6,?,442,542796,16,291321,0
63654,16000,25,m,m,1,16,0,344,0,23,199924,1
146958,0,52,m,d,2,18,9,483,1059383,8,226753,0
22738,19491,70,m,d,3,8,6,825,877844,7,300667,0
129765,0,44,m,d,1,9,1,558,130996,7,346203,0
80796,0,30,m,s,3,6,9,346,?,26,431386,1
88947,0,43,m,m,2,2,6,839,766083,8,15076,1
34173,41424,39,m,m,3,15,0,587,0,23,60423,0
85792,0,43,m,k,4,16,9,559,476159,22,34160,0
90678,0,57,f,m,3,7,3,348,349169,20,300863,0
49256,28580,55,m,k,2,15,4,358,555753,18,330270,1
47643,15412,58,f,m,1,8,9,?,1317385,8,207331,0
60246,61804,68,f,d,3,16,4,737,200069,28,497307,0
22734,61221,32,f,k,1,6,6,610,716905,6,165716,1
117168,0,54,f,d,3,20,5,782,703308,30,?,1
53243,51909,36,m,d,0,18,0,663,0,20,423667,1
143014,0,65,f,s,4,6,0,645,?,19,288943,1
22855,71643,48,f,k,1,4,5,620,522187,28,101206,1
81574,0,42,m,d,1,7,5,402,333007,2,31684,1
143698,0,46,m,d,1,4,8,579,662951,6,234438,1
37059,28996,72,f,d,1,4,9,787,1014925,20,341578,1
69789,20931,47,f,m,4,2,7,686,777606,19,274702,1
63022,35890,74,m,d,1,1,3,422,261378,13,26740,1
128917,0,78,f,d,0,18,7,357,867907,18,482908,0
133836,0,48,f,d,0,20,8,702,1070945,12,243086,1
109939,0,27,m,k,4,17,5,333,684766,19,329475,1
28639,13661,52,f,k,0,9,9,548,1245784,3,487418,0
61497,12465,58,f,d,4,18,5,305,713409,25,110824,0
133702,0,37,m,d,3,18,5,657,465725,13,497678,0
49867,29074,62,m,k,2,14,2,476,126186,14,286560,1
21372,40877,23,m,k,2,11,4,503,258103,16,171926,0
66283,59523,30,m,d,0,19,3,340,404511,14,245259,1
75866,0,22,f,s,3,5,9,335,1241917,12,489597,0
114088,0,46,f,d,0,1,9,360,529921,8,206827,1
55245,22866,54,f,d,4,18,3,708,321385,4,210978,0
131232,0,?,m,k,4,?,3,381,357732,11,92357,0
129117,0,72,m,d,3,5,0,569,0,29,125002,0
79823,0,42,m,s,3,18,6,794,355361,6,128894,0
50765,20041,76,f,d,3,14,9,409,936111,6,282195,0
102798,0,21,m,s,4,?,3,514,?,15,271932,1
39546,31360,27,m,s,3,5,4,661,498549,8,414209,1
52118,48140,29,m,s,0,16,5,342,616211,26,335138,1
105521,0,73,m,d,0,7,0,363,0,9,441,0
35839,59018,76,f,s,4,15,2,416,202181,30,479474,1
79365,0,45,?,s,3,18,0,396,0,26,242367,1
69933,28196,66,f,s,0,9,5,350,334653,23,71465,0
86035,0,76,f,m,2,10,5,545,733020,10,326587,0
38856,30487,68,f,s,1,?,8,370,824335,16,340902,1
125649,0,57,m,m,3,10,8,812,746754,12,377178,0
95834,0,21,m,m,0,5,3,454,254768,27,94122,1
118317,0,56,m,k,3,11,1,366,122819,28,143343,1
76601,0,48,m,m,1,18,6,457,782905,4,1126,1
93390,0,56,f,d,1,16,6,448,627356,9,73333,1
123550,0,?,m,m,2,6,1,668,90589,2,131546,0
128559,0,60,f,k,0,12,2,380,212064,1,464045,0
32614,50454,52,m,k,4,19,7,585,602900,18,176716,0
126223,0,69,?,d,1,17,5,357,337401,29,103845,1
95200,0,30,m,d,1,17,2,650,131211,1,21779,0
79827,0,23,m,m,3,18,4,616,420454,27,431810,0
39444,34735,71,m,s,4,2,0,312,0,26,472747,1
69091,13261,49,f,s,0,14,2,457,205716,22,250103,0
26424,22006,27,m,m,0,6,6,714,874358,11,422140,0
98136,0,49,m,d,0,1,0,618,0,10,136524,1
37346,30870,70,m,s,3,5,2,697,110049,26,219917,1
73423,42165,63,m,k,2,6,2,740,289751,1,231720,1
43109,41774,49,f,k,3,14,5,438,359413,28,436966,0
133095,0,48,m,k,0,6,2,418,297577,15,283685,0
20370,61241,30,f,d,2,13,3,376,355693,9,130311,1
43505,25957,43,f,s,0,2,1,763,117123,13,19430,0
76648,0,48,f,s,4,19,1,485,62257,?,110702,0
64714,36887,39,f,s,4,3,2,793,178960,2,73676,0
69420,32486,52,m,k,4,3,8,491,1192790,17,345666,0
55579,47801,70,m,d,4,1,7,699,847299,10,268218,1
73485,60769,69,m,k,1,4,0,450,0,30,254524,0
83149,0,76,m,m,2,1,2,586,133267,15,206854,0
135097,0,49,m,m,0,15,5,368,720585,7,161336,0
57384,41477,45,m,s,2,8,?,400,234666,30,260648,0
124306,0,31,m,m,4,7,2,?,176161,1,321539,0
43008,13931,71,f,d,2,5,2,513,196589,30,241788,0
120301,0,55,m,m,1,18,6,528,656173,11,104665,1
104038,0,75,m,d,0,1,6,669,481058,28,232315,0
99953,0,20,f,k,4,14,0,642,0,20,213719,1
45033,17302,23,f,k,2,14,6,667,457928,20,241099,0
37987,39427,39,f,k,1,12,1,?,124625,4,193251,0
136696,0,40,m,k,2,10,2,325,196949,30,148821,1
57391,34275,25,f,d,4,13,2,814,249814,25,?,1
115742,0,46,f,m,2,13,3,316,344631,7,451928,1
133383,0,59,f,m,2,15,?,391,52488,28,185991,0
115607,0,?,m,k,3,16,?,488,760877,19,300590,0
136445,0,74,f,d,1,20,2,636,154805,15,428134,0
92025,0,76,m,m,0,12,3,438,216098,5,400857,0
62719,73704,21,f,m,2,11,4,746,529151,?,13190,0
120484,0,62,f,d,1,16,9,792,1268987,?,92527,1
89165,0,45,f,m,2,6,0,460,0,12,295858,1
101443,0,46,m,m,4,8,7,491,410964,28,396608,0
74293,43764,79,f,k,3,18,6,678,513171,6,292532,1
125962,0,67,f,m,2,2,3,478,311373,30,180333,0
27616,55413,70,m,k,4,4,7,643,742560,25,183196,1
62414,50868,74,m,k,2,3,5,328,?,19,74707,1
136052,0,24,m,m,4,4,6,325,658571,8,242055,0
113169,0,59,f,k,3,14,5,501,654055,3,467866,0
83195,0,61,f,s,3,8,5,467,468949,6,486593,0
111902,0,25,f,d,0,13,3,545,204234,17,319437,0
117266,0,68,?,k,4,14,?,616,832916,9,420794,0
139649,0,30,m,d,4,20,4,617,439244,13,380634,0
64404,15895,50,f,d,2,19,0,780,0,6,164948,1
116772,0,28,f,d,2,19,6,486,808709,2,172396,1
107978,0,50,m,k,1,9,6,516,872321,21,6791,1
128674,0,47,m,d,3,17,2,541,254975,25,356058,0
107597,0,38,m,k,3,?,0,541,0,26,108846,0
58234,12318,80,m,k,4,11,2,325,280780,24,281721,1
46665,47379,55,f,d,2,4,0,735,0,22,197270,1
103962,0,32,m,s,2,11,9,494,1204658,25,12503,1
144908,0,77,m,m,0,2,1,737,147789,1,106191,0
69306,63623,54,f,s,3,11,7,361,368659,22,314966,1
70992,62192,50,?,d,1,10,4,844,553608,30,116399,1
61624,53530,54,m,k,3,13,7,798,628282,5,229560,1
30398,40477,55,f,s,3,9,3,693,441431,27,371164,1
67761,25359,47,m,k,0,7,1,380,143706,19,451179,0
100201,0,75,m,s,0,19,2,739,123937,?,196937,0
117551,0,67,m,k,2,8,1,762,97384,19,51653,1
110898,0,?,m,d,1,7,5,835,535940,23,15994,0
71456,54953,44,m,s,3,7,1,311,62241,26,495840,0
62142,32233,38,m,k,0,18,1,737,147455,2,207661,0
128911,0,25,f,d,4,18,4,513,486436,12,138687,1
82648,0,62,f,m,1,18,3,505,396281,29,315166,0
49728,64883,68,f,s,1,3,3,351,401601,1,324376,1
114084,0,45,f,?,1,4,4,655,207441,15,356847,1
92903,0,44,m,m,0,5,0,716,0,24,78416,1
35057,73236,50,f,s,1,18,5,331,275934,29,?,0
34314,62286,60,f,d,4,19,3,667,305882,22,322388,0
52674,35114,66,f,m,3,11,1,542,141854,2,373700,0
31999,39061,70,f,d,3,16,9,664,596085,24,466195,0
90203,0,79,m,d,0,7,0,696,0,?,401214,0
91961,0,74,m,k,1,15,0,697,0,6,210322,0
42463,36325,50,m,k,0,20,0,413,0,12,190039,0
36696,32731,80,m,s,1,15,8,601,1037901,23,426635,1
139108,0,39,m,k,1,20,7,447,482591,25,157306,1
62239,45999,76,m,d,0,6,2,377,297055,30,260424,1
24422,74134,70,f,s,3,7,2,847,196862,9,304123,0
28932,13051,70,m,k,1,9,1,566,83090,6,391284,0
56782,35322,75,m,s,1,8,4,786,419099,5,491744,1
116156,0,67,m,s,2,3,5,514,260401,28,372159,1
63549,71567,48,m,s,1,7,0,622,0,25,3071,1
69976,40176,25,f,m,2,10,2,510,214402,25,7274,0
41582,67403,79,m,k,2,13,7,541,504827,2,303261,1
53471,13137,42,f,s,3,8,4,839,317829,13,258912,0
80367,?,59,f,k,1,14,4,663,212620,3,467345,0
41420,56424,58,f,m,4,12,6,453,396767,21,308165,1
141767,0,50,m,d,0,4,7,368,951426,13,372198,0
137853,0,44,f,s,3,10,2,671,172727,16,495415,1
107121,0,60,m,d,0,4,3,685,232656,6,192615,0
147601,0,36,f,k,0,1,7,832,721451,1,2237,1
48620,14973,42,m,k,1,?,5,341,381469,4,215359,1
22391,62355,30,f,s,4,2,9,790,920433,4,294295,0
99983,0,60,?,s,0,12,3,842,273394,17,44455,1
47490,15006,45,f,s,0,?,0,?,0,29,37749,1
74782,10172,50,m,s,3,12,3,323,157812,9,310812,0
143734,0,79,m,k,2,7,6,493,792810,6,113232,1
61482,12609,48,m,d,2,20,6,712,679211,22,416519,1
129693,0,21,f,m,2,6,1,840,141700,23,84768,0
20099,20496,67,m,d,4,2,7,625,828165,21,108912,0
64821,35620,26,f,k,3,12,2,704,146709,19,400741,0
147842,0,32,f,k,1,17,3,789,230869,26,43882,1
56889,45716,30,f,k,2,10,0,649,?,6,449477,0
34098,70045,54,f,m,4,14,8,576,753864,8,30846,1
147284,0,63,f,k,1,13,8,592,1097107,13,64472,1
137615,0,49,?,k,2,19,1,470,98215,25,470224,1
113593,0,25,m,m,2,16,7,547,692704,2,279803,0
75272,0,44,m,d,2,14,5,509,629685,15,49093,1
133777,0,59,m,k,4,17,5,790,730582,17,188058,0
22128,71457,27,f,m,4,2,7,562,830593,23,249596,1
38788,20646,59,f,k,3,1,8,574,595066,27,193192,0
59115,42068,68,f,k,1,17,1,317,74586,25,498682,0
34750,64986,75,m,k,2,17,0,726,0,27,178585,1
139907,0,58,f,k,1,8,2,361,114821,20,270811,1
32233,13531,37,?,k,1,20,0,?,0,5,162619,1
27843,62635,79,m,?,3,13,2,496,137451,12,421119,1
90890,0,28,f,m,2,9,3,719,161254,23,338697,1
65663,68565,54,m,d,0,7,2,539,156663,?,214549,1
89920,0,31,f,m,0,11,9,418,1050181,1,208640,1
95912,0,53,m,k,1,13,8,332,850103,22,452744,1
73176,26008,63,f,d,0,16,5,346,445222,25,215627,1
63449,13214,54,f,d,0,14,7,323,515983,14,26429,1
80605,0,36,f,k,3,19,1,834,62211,13,117357,1
70235,24982,58,m,d,2,2,9,837,761955,12,270885,1
40976,26699,47,m,k,3,17,2,398,230821,4,39575,1
130886,0,42,m,d,1,12,5,795,540618,8,477886,0
25230,45351,55,f,d,2,2,7,659,467635,13,203954,0
131917,0,37,m,k,4,14,7,?,906610,21,42613,0
22607,43439,41,m,s,1,20,6,562,816283,10,170172,0
66493,53554,33,f,m,3,4,1,781,121221,8,456953,0
?,0,55,f,d,3,15,3,396,238781,20,329634,0
28939,50083,40,m,k,4,13,8,566,638016,2,?,0
109579,0,68,f,k,1,7,8,522,758623,29,179983,1
64176,20268,80,m,d,0,?,5,698,544516,12,440314,1
75685,0,37,f,s,2,9,1,652,115848,13,224943,1
112451,0,54,f,s,4,10,8,776,848211,5,318935,0
76842,0,36,?,d,1,8,2,850,256548,17,282629,0
23639,33688,49,m,k,3,17,0,680,0,12,?,1
47952,18397,27,m,d,0,9,1,830,72545,?,439603,1
58992,62325,38,f,m,1,16,3,760,312936,25,434608,0
92707,0,68,m,s,2,7,1,637,131748,27,409368,1
95748,0,32,m,s,3,15,6,522,770369,23,364084,1
125645,0,39,f,m,1,20,7,445,731123,15,22986,0
131072,0,25,m,k,3,15,3,600,274222,8,251260,0
123775,0,48,m,m,1,14,4,713,356633,6,6532,1
140629,0,48,f,s,0,1,9,654,1221638,7,210520,0
58752,66800,63,m,d,4,6,6,808,585822,19,317531,1
133929,0,31,f,m,3,18,0,751,0,1,82403,0
113147,0,61,m,k,2,?,7,305,814143,13,161341,1
146169,0,54,f,s,4,17,8,486,1191856,1,154649,0
117017,0,27,m,k,3,7,7,617,501583,28,206766,0
94359,0,55,f,d,4,19,4,761,342866,3,57824,1
52900,71132,53,f,k,4,4,8,333,425828,24,230655,1
39505,47964,77,m,m,1,18,7,661,682305,9,247703,1
39073,74369,65,f,m,1,18,8,622,578807,26,168441,0
112362,0,25,f,d,3,9,3,321,445473,15,?,0
73570,43527,78,f,k,1,9,5,671,468494,10,169646,1
69616,10092,60,m,k,1,14,7,723,360090,17,291315,0
113576,0,76,f,k,0,20,1,374,61228,30,85760,1
70849,53014,60,m,s,1,12,8,421,569107,14,403279,1
82004,0,49,f,s,2,2,3,324,186912,24,338664,1
120704,0,73,m,d,0,18,5,323,555933,17,1979,0
61150,29134,37,f,s,1,3,4,474,301028,?,409457,0
28508,65086,30,m,d,0,8,3,848,334230,24,310904,1
49271,50044,54,m,k,2,10,6,315,797657,10,272028,1
35635,55201,22,m,m,1,2,3,445,221596,4,497252,0
128303,0,21,f,m,2,11,3,528,180913,27,441535,0
72732,71691,46,f,s,3,20,1,683,108273,2,8,0
121446,0,?,f,d,1,4,3,408,359130,19,418433,0
65489,25112,43,m,s,0,5,0,683,0,29,302695,0
26291,28274,27,f,d,0,18,4,536,202229,20,333862,0
108555,0,54,f,s,0,10,5,444,742079,10,342847,1
62902,25322,70,f,s,4,2,1,474,94021,7,217810,0
139052,0,31,f,k,4,13,6,628,309563,30,93579,1
123404,0,76,m,d,3,20,4,525,395926,7,220681,0
46793,43484,22,f,k,4,10,8,705,909556,26,37416,1
129795,0,43,m,m,1,20,3,837,361448,14,73716,1
